"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 10, 2022","17,077.75","14,425.99","18,061.92","14,229.04","-","18.38%"
"Nov 09, 2022","14,425.99","18,503.26","18,557.74","14,005.91","-","-22.04%"
"Nov 08, 2022","18,503.26","20,589.92","20,751.13","17,093.30","-","-10.13%"
"Nov 07, 2022","20,589.92","20,921.44","21,050.87","20,427.50","-","-1.58%"
"Nov 06, 2022","20,921.44","21,286.72","21,357.33","20,905.88","-","-1.72%"
"Nov 05, 2022","21,286.72","21,146.23","21,470.56","21,097.02","-","0.66%"
"Nov 04, 2022","21,146.23","20,208.06","21,257.62","20,189.86","-","4.64%"
"Nov 03, 2022","20,208.06","20,161.61","20,385.64","20,071.12","-","0.22%"
"Nov 02, 2022","20,163.64","20,491.28","20,775.44","20,076.12","-","-1.62%"
"Nov 01, 2022","20,495.48","20,507.28","20,682.33","20,371.60","-","-0.10%"
"Oct 31, 2022","20,515.28","20,622.03","20,814.95","20,251.36","-","-0.52%"
"Oct 30, 2022","20,622.03","20,822.99","20,930.07","20,534.33","-","-0.97%"
"Oct 29, 2022","20,822.99","20,608.78","21,024.52","20,568.83","-","1.04%"
"Oct 28, 2022","20,608.78","20,292.13","20,754.68","20,019.96","-","1.56%"
"Oct 27, 2022","20,292.13","20,762.52","20,873.60","20,237.90","-","-2.27%"
"Oct 26, 2022","20,762.52","20,102.20","20,976.03","20,074.60","-","3.28%"
"Oct 25, 2022","20,102.20","19,333.11","20,404.50","19,256.68","-","3.97%"
"Oct 24, 2022","19,334.97","19,562.37","19,579.84","19,188.27","-","-1.16%"
"Oct 23, 2022","19,562.37","19,198.00","19,682.11","19,092.77","-","1.90%"
"Oct 22, 2022","19,198.00","19,166.76","19,241.36","19,120.99","-","0.16%"
"Oct 21, 2022","19,166.76","19,046.00","19,238.08","18,677.29","-","0.63%"
"Oct 20, 2022","19,046.00","19,129.56","19,315.44","18,938.70","-","-0.44%"
"Oct 19, 2022","19,129.56","19,333.54","19,341.02","19,100.23","-","-1.03%"
"Oct 18, 2022","19,327.94","19,549.65","19,693.41","19,105.70","-","-1.11%"
"Oct 17, 2022","19,545.83","19,259.35","19,665.89","19,162.80","-","1.47%"
"Oct 16, 2022","19,263.05","19,065.39","19,404.88","19,065.39","-","1.04%"
"Oct 15, 2022","19,065.39","19,184.57","19,221.84","19,005.79","-","-0.62%"
"Oct 14, 2022","19,184.57","19,383.30","19,936.12","19,105.42","-","-1.03%"
"Oct 13, 2022","19,383.30","19,154.67","19,495.59","18,227.18","-","1.19%"
"Oct 12, 2022","19,154.67","19,032.49","19,207.11","19,014.40","-","0.64%"
"Oct 11, 2022","19,032.49","19,132.26","19,242.64","18,865.52","-","-0.54%"
"Oct 10, 2022","19,135.92","19,440.04","19,520.98","19,060.02","-","-1.56%"
"Oct 09, 2022","19,440.04","19,410.35","19,552.15","19,330.54","-","0.15%"
"Oct 08, 2022","19,410.35","19,539.42","19,591.68","19,280.99","-","-0.66%"
"Oct 07, 2022","19,539.42","19,950.05","20,041.55","19,358.23","-","-2.06%"
"Oct 06, 2022","19,950.05","20,158.66","20,439.70","19,892.35","-","-1.03%"
"Oct 05, 2022","20,158.66","20,344.75","20,345.10","19,766.41","-","-0.91%"
"Oct 04, 2022","20,344.75","19,625.56","20,442.61","19,502.29","-","3.66%"
"Oct 03, 2022","19,625.56","19,050.63","19,671.66","19,016.94","-","3.02%"
"Oct 02, 2022","19,050.63","19,314.30","19,392.56","18,940.30","-","-1.37%"
"Oct 01, 2022","19,314.30","19,427.95","19,478.34","19,176.47","-","-0.58%"
"Sep 30, 2022","19,427.95","19,605.72","20,158.75","19,208.57","-","-0.91%"
"Sep 29, 2022","19,605.72","19,401.47","19,620.45","18,874.75","-","1.08%"
"Sep 28, 2022","19,395.82","19,105.44","19,737.97","18,510.32","-","1.52%"
"Sep 27, 2022","19,105.44","19,236.65","20,366.78","18,873.04","-","-0.69%"
"Sep 26, 2022","19,238.50","18,802.88","19,308.37","18,705.47","-","2.32%"
"Sep 25, 2022","18,802.88","18,934.21","19,161.83","18,740.23","-","-0.69%"
"Sep 24, 2022","18,934.21","19,308.86","19,321.16","18,821.95","-","-1.95%"
"Sep 23, 2022","19,310.86","19,420.91","19,484.10","18,563.02","-","-0.57%"
"Sep 22, 2022","19,420.91","18,510.19","19,519.44","18,386.11","-","4.92%"
"Sep 21, 2022","18,510.19","18,887.63","19,723.47","18,214.80","-","-2.00%"
"Sep 20, 2022","18,887.63","19,536.08","19,626.08","18,774.47","-","-3.34%"
"Sep 19, 2022","19,539.89","19,419.31","19,662.98","18,329.28","-","0.66%"
"Sep 18, 2022","19,412.00","20,114.86","20,114.86","19,333.65","-","-3.49%"
"Sep 17, 2022","20,114.86","19,786.18","20,172.27","19,756.95","-","1.66%"
"Sep 16, 2022","19,786.18","19,691.72","19,893.77","19,354.07","-","0.48%"
"Sep 15, 2022","19,691.72","20,232.74","20,329.16","19,558.10","-","-2.66%"
"Sep 14, 2022","20,230.74","20,165.78","20,508.18","19,667.87","-","0.32%"
"Sep 13, 2022","20,165.78","22,380.70","22,725.55","19,936.20","-","-9.90%"
"Sep 12, 2022","22,380.70","21,819.09","22,465.41","21,576.39","-","2.62%"
"Sep 11, 2022","21,810.09","21,681.71","21,825.52","21,388.18","-","0.59%"
"Sep 10, 2022","21,681.71","21,396.11","21,819.39","21,149.82","-","1.33%"
"Sep 09, 2022","21,396.11","19,323.13","21,527.88","19,308.21","-","10.73%"
"Sep 08, 2022","19,323.13","19,278.95","19,450.89","19,044.17","-","0.23%"
"Sep 07, 2022","19,278.95","18,805.07","19,461.31","18,580.13","-","2.52%"
"Sep 06, 2022","18,805.07","19,810.51","20,183.26","18,711.12","-","-5.08%"
"Sep 05, 2022","19,810.51","20,001.50","20,047.55","19,658.97","-","-0.95%"
"Sep 04, 2022","20,001.50","19,842.66","20,011.50","19,615.44","-","0.80%"
"Sep 03, 2022","19,842.66","19,959.54","20,047.06","19,675.66","-","-0.59%"
"Sep 02, 2022","19,959.54","20,136.95","20,426.20","19,780.25","-","-0.88%"
"Sep 01, 2022","20,136.95","20,043.55","20,202.02","19,599.64","-","0.47%"
"Aug 31, 2022","20,043.55","19,801.55","20,455.99","19,801.55","-","1.22%"
"Aug 30, 2022","19,801.55","20,299.65","20,570.88","19,567.86","-","-2.45%"
"Aug 29, 2022","20,299.65","19,540.78","20,383.97","19,533.78","-","3.89%"
"Aug 28, 2022","19,539.28","20,054.53","20,144.05","19,524.78","-","-2.57%"
"Aug 27, 2022","20,054.53","20,254.69","20,348.88","19,831.06","-","-0.99%"
"Aug 26, 2022","20,254.69","21,576.88","21,852.37","20,099.67","-","-6.13%"
"Aug 25, 2022","21,576.88","21,370.18","21,804.73","21,325.45","-","0.97%"
"Aug 24, 2022","21,370.18","21,524.28","21,820.23","21,176.49","-","-0.72%"
"Aug 23, 2022","21,524.28","21,405.35","21,640.57","20,910.25","-","0.56%"
"Aug 22, 2022","21,405.35","21,552.13","21,552.13","20,913.52","-","-0.68%"
"Aug 21, 2022","21,552.13","21,150.36","21,672.05","21,075.30","-","1.90%"
"Aug 20, 2022","21,150.36","20,839.13","21,351.70","20,798.33","-","1.49%"
"Aug 19, 2022","20,839.13","23,206.24","23,208.93","20,804.96","-","-10.20%"
"Aug 18, 2022","23,206.24","23,332.39","23,581.53","23,135.39","-","-0.54%"
"Aug 17, 2022","23,332.39","23,867.06","24,428.73","23,207.10","-","-2.24%"
"Aug 16, 2022","23,867.06","24,094.39","24,238.71","23,700.22","-","-0.94%"
"Aug 15, 2022","24,094.39","24,296.31","25,199.00","23,790.80","-","-0.83%"
"Aug 14, 2022","24,296.31","24,433.74","25,000.75","24,154.72","-","-0.56%"
"Aug 13, 2022","24,433.74","24,413.76","24,897.13","24,321.46","-","0.08%"
"Aug 12, 2022","24,413.76","23,941.01","24,450.91","23,616.66","-","1.97%"
"Aug 11, 2022","23,941.01","23,946.56","24,872.46","23,875.37","-","-0.02%"
"Aug 10, 2022","23,946.56","23,146.72","24,197.01","22,696.64","-","3.46%"
"Aug 09, 2022","23,146.72","23,812.57","23,908.80","22,886.74","-","-2.81%"
"Aug 08, 2022","23,815.57","23,180.33","24,235.91","23,167.09","-","2.74%"
"Aug 07, 2022","23,180.33","22,948.70","23,381.85","22,862.73","-","1.01%"
"Aug 06, 2022","22,948.70","23,301.53","23,322.89","22,943.44","-","-1.51%"
"Aug 05, 2022","23,301.53","22,613.60","23,459.33","22,594.88","-","3.04%"
"Aug 04, 2022","22,613.60","22,851.46","23,206.31","22,445.31","-","-1.04%"
"Aug 03, 2022","22,851.46","22,980.32","23,600.61","22,697.53","-","-0.56%"
"Aug 02, 2022","22,980.32","23,281.82","23,428.95","22,677.17","-","-1.30%"
"Aug 01, 2022","23,281.82","23,328.23","23,488.78","22,865.44","-","-0.20%"
"Jul 31, 2022","23,328.23","23,635.20","24,176.68","23,268.10","-","-1.30%"
"Jul 30, 2022","23,635.20","23,794.23","24,615.53","23,527.62","-","-0.67%"
"Jul 29, 2022","23,794.23","23,857.10","24,355.91","23,452.00","-","-0.24%"
"Jul 28, 2022","23,852.60","22,968.16","24,171.58","22,626.49","-","3.85%"
"Jul 27, 2022","22,968.16","21,290.85","23,047.82","21,060.40","-","7.88%"
"Jul 26, 2022","21,290.85","21,317.84","21,317.84","20,740.64","-","-0.13%"
"Jul 25, 2022","21,317.84","22,598.72","22,666.79","21,289.36","-","-5.67%"
"Jul 24, 2022","22,598.72","22,459.65","22,995.92","22,293.05","-","0.62%"
"Jul 23, 2022","22,459.65","22,705.78","23,001.79","21,973.40","-","-1.08%"
"Jul 22, 2022","22,705.78","23,147.26","23,720.84","22,530.63","-","-1.91%"
"Jul 21, 2022","23,147.26","23,203.54","23,397.87","22,348.23","-","-0.24%"
"Jul 20, 2022","23,203.54","23,404.52","24,259.59","22,946.54","-","-0.86%"
"Jul 19, 2022","23,404.52","22,557.75","23,745.48","21,619.81","-","3.75%"
"Jul 18, 2022","22,557.75","20,786.43","22,713.49","20,777.79","-","8.52%"
"Jul 17, 2022","20,786.43","21,196.14","21,633.28","20,773.27","-","-1.93%"
"Jul 16, 2022","21,196.14","20,801.20","21,562.68","20,477.18","-","1.90%"
"Jul 15, 2022","20,801.20","20,573.95","21,173.73","20,394.86","-","1.10%"
"Jul 14, 2022","20,573.95","20,219.41","20,853.88","19,659.34","-","1.75%"
"Jul 13, 2022","20,219.41","19,288.21","20,261.51","18,917.13","-","4.83%"
"Jul 12, 2022","19,288.21","19,914.07","20,015.02","19,271.45","-","-3.14%"
"Jul 11, 2022","19,914.07","20,781.63","20,782.58","19,875.85","-","-4.17%"
"Jul 10, 2022","20,781.63","21,576.48","21,583.48","20,681.54","-","-3.68%"
"Jul 09, 2022","21,576.48","21,613.65","21,931.14","21,361.61","-","-0.17%"
"Jul 08, 2022","21,613.65","21,634.02","22,352.22","21,209.21","-","-0.09%"
"Jul 07, 2022","21,634.02","20,555.66","21,799.40","20,273.53","-","5.25%"
"Jul 06, 2022","20,555.66","20,181.42","20,643.01","19,779.63","-","1.85%"
"Jul 05, 2022","20,181.42","20,215.08","20,689.37","19,380.34","-","-0.17%"
"Jul 04, 2022","20,215.08","19,283.74","20,298.22","19,060.94","-","4.83%"
"Jul 03, 2022","19,283.74","19,232.60","19,614.01","18,803.53","-","0.27%"
"Jul 02, 2022","19,232.60","19,304.33","19,386.47","18,986.87","-","-0.37%"
"Jul 01, 2022","19,304.33","19,882.16","20,764.22","18,971.12","-","-2.76%"
"Jun 30, 2022","19,851.66","20,070.29","20,100.54","18,669.33","-","-1.09%"
"Jun 29, 2022","20,070.29","20,239.99","20,371.52","19,893.89","-","-0.84%"
"Jun 28, 2022","20,239.99","20,719.36","21,178.71","20,202.66","-","-2.31%"
