"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 13, 2021","54.97","54.30","57.07","53.26","3.94M","1.23%"
"Oct 12, 2021","54.30","55.30","55.30","51.17","4.58M","-1.80%"
"Oct 11, 2021","55.30","56.54","59.22","53.87","3.74M","-2.21%"
"Oct 10, 2021","56.55","60.65","60.90","55.59","2.73M","-6.76%"
"Oct 09, 2021","60.65","60.33","62.02","59.74","2.15M","0.54%"
"Oct 08, 2021","60.32","61.48","64.91","60.02","4.83M","-1.88%"
"Oct 07, 2021","61.48","60.02","62.21","57.39","5.21M","2.42%"
"Oct 06, 2021","60.02","64.63","65.72","58.37","5.67M","-7.13%"
"Oct 05, 2021","64.63","65.25","66.74","62.76","4.22M","-0.95%"
"Oct 04, 2021","65.25","68.68","68.68","63.77","5.30M","-4.99%"
"Oct 03, 2021","68.68","69.08","71.58","67.62","4.97M","-0.83%"
"Oct 02, 2021","69.25","67.65","73.41","65.85","7.16M","2.37%"
"Oct 01, 2021","67.65","66.69","69.45","63.39","7.55M","1.43%"
"Sep 30, 2021","66.69","65.40","68.87","64.44","5.56M","1.97%"
"Sep 29, 2021","65.40","61.55","69.41","61.35","7.57M","6.35%"
"Sep 28, 2021","61.50","66.31","69.39","61.21","5.24M","-7.25%"
"Sep 27, 2021","66.31","66.84","72.47","65.46","6.52M","-0.80%"
"Sep 26, 2021","66.84","68.28","71.30","61.70","7.14M","-2.11%"
"Sep 25, 2021","68.28","72.35","72.55","67.55","5.62M","-5.62%"
"Sep 24, 2021","72.35","76.44","78.42","66.95","13.01M","-5.35%"
"Sep 23, 2021","76.44","74.07","79.55","72.97","12.86M","3.16%"
"Sep 22, 2021","74.10","58.79","74.64","57.84","14.39M","26.03%"
"Sep 21, 2021","58.79","57.33","66.13","52.76","17.90M","2.69%"
"Sep 20, 2021","57.25","70.02","70.32","55.55","17.09M","-18.24%"
"Sep 19, 2021","70.02","68.90","76.10","66.57","10.64M","1.63%"
"Sep 18, 2021","68.90","70.12","75.36","67.25","11.66M","-1.35%"
"Sep 17, 2021","69.84","67.72","70.84","60.71","12.33M","3.25%"
"Sep 16, 2021","67.64","57.88","68.14","57.21","17.15M","16.90%"
"Sep 15, 2021","57.86","51.51","58.14","50.36","7.54M","12.57%"
"Sep 14, 2021","51.40","53.16","57.34","49.19","9.22M","-3.37%"
"Sep 13, 2021","53.19","59.25","60.80","48.28","19.85M","-9.98%"
"Sep 12, 2021","59.09","57.00","64.79","53.74","-","3.36%"
"Sep 11, 2021","57.17","49.40","58.97","48.34","-","16.25%"
"Sep 10, 2021","49.18","40.75","49.59","40.46","-","20.92%"
"Sep 09, 2021","40.67","37.01","44.55","36.33","-","10.04%"
"Sep 08, 2021","36.96","38.17","39.42","33.16","-","-2.48%"
"Sep 07, 2021","37.90","47.09","47.16","32.33","-","-19.53%"
"Sep 06, 2021","47.10","48.15","51.32","43.68","-","-2.16%"
"Sep 05, 2021","48.14","47.20","49.37","45.56","-","2.10%"
"Sep 04, 2021","47.15","45.93","49.79","44.17","-","2.79%"
"Sep 03, 2021","45.87","47.68","51.43","44.91","-","-3.74%"
"Sep 02, 2021","47.65","42.47","47.82","41.13","-","11.93%"
"Sep 01, 2021","42.57","39.54","45.60","38.58","-","7.64%"
"Aug 31, 2021","39.55","41.38","44.16","38.32","-","-4.45%"
"Aug 30, 2021","41.39","47.35","48.33","41.00","-","-12.70%"
"Aug 29, 2021","47.41","50.24","52.38","46.71","-","-5.41%"
"Aug 28, 2021","50.12","50.11","51.72","46.23","-","0.16%"
"Aug 27, 2021","50.04","41.32","50.36","40.31","-","21.43%"
"Aug 26, 2021","41.21","46.25","48.41","41.21","-","-10.84%"
"Aug 25, 2021","46.22","55.48","57.40","45.72","-","-16.88%"
"Aug 24, 2021","55.61","46.43","58.84","44.25","-","19.69%"
"Aug 23, 2021","46.46","43.67","53.18","43.67","-","6.68%"
"Aug 22, 2021","43.55","43.70","44.98","40.70","-","-0.57%"
"Aug 21, 2021","43.80","39.07","50.17","37.76","-","12.19%"
"Aug 20, 2021","39.04","30.65","39.21","30.00","-","27.45%"
"Aug 19, 2021","30.63","30.18","33.75","28.79","-","2.13%"
"Aug 18, 2021","29.99","23.41","30.77","21.53","-","28.03%"
"Aug 17, 2021","23.43","19.07","25.34","18.42","-","22.64%"
"Aug 16, 2021","19.10","18.79","21.11","18.49","-","1.79%"
"Aug 15, 2021","18.77","18.09","18.83","17.13","-","3.80%"
"Aug 14, 2021","18.08","18.04","18.41","17.19","-","0.28%"
"Aug 13, 2021","18.03","16.57","18.28","16.40","-","8.75%"
"Aug 12, 2021","16.58","16.69","17.54","15.44","-","-0.67%"
"Aug 11, 2021","16.69","16.43","17.55","16.39","-","1.60%"
"Aug 10, 2021","16.43","16.17","17.17","15.83","-","1.53%"
"Aug 09, 2021","16.18","14.84","16.72","14.45","-","9.27%"
"Aug 08, 2021","14.81","15.85","16.09","14.56","-","-6.45%"
"Aug 07, 2021","15.83","14.77","15.93","14.61","-","7.44%"
"Aug 06, 2021","14.73","13.83","15.03","13.40","-","6.51%"
"Aug 05, 2021","13.83","13.76","13.97","12.88","-","1.00%"
"Aug 04, 2021","13.69","12.56","13.77","12.42","-","9.10%"
"Aug 03, 2021","12.55","12.99","13.51","12.34","-","-3.48%"
"Aug 02, 2021","13.00","12.85","13.37","12.62","-","1.13%"
"Aug 01, 2021","12.86","13.54","14.07","12.64","-","-4.80%"
"Jul 31, 2021","13.51","12.99","13.61","12.60","-","4.12%"
"Jul 30, 2021","12.97","12.45","13.00","11.95","-","4.34%"
"Jul 29, 2021","12.43","12.33","12.63","11.98","-","1.20%"
"Jul 28, 2021","12.28","11.92","12.43","11.70","-","3.08%"
"Jul 27, 2021","11.92","11.45","12.33","11.18","-","4.00%"
"Jul 26, 2021","11.46","11.25","12.69","11.22","-","1.89%"
"Jul 25, 2021","11.25","11.01","11.25","10.77","-","0.68%"
"Jul 24, 2021","11.17","11.09","11.36","11.03","-","0.71%"
"Jul 23, 2021","11.09","10.83","11.17","10.54","-","2.48%"
"Jul 22, 2021","10.82","10.44","10.96","10.24","-","3.83%"
"Jul 21, 2021","10.43","9.64","10.73","9.48","-","8.15%"
"Jul 20, 2021","9.64","10.17","10.36","9.33","-","-5.19%"
"Jul 19, 2021","10.17","10.67","10.75","10.05","-","-4.89%"
"Jul 18, 2021","10.69","10.94","11.27","10.68","-","-2.45%"
"Jul 17, 2021","10.96","10.81","11.14","10.72","-","1.39%"
"Jul 16, 2021","10.81","11.38","11.81","10.81","-","-5.11%"
"Jul 15, 2021","11.39","11.80","12.10","11.14","-","-3.36%"
"Jul 14, 2021","11.79","11.91","12.11","11.12","-","-0.97%"
"Jul 13, 2021","11.90","12.15","12.41","11.76","-","-2.31%"
