"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 20, 2022","0.050078","0.052151","0.052422","0.049794","545.11M","-3.97%"
"Nov 19, 2022","0.052150","0.052293","0.052644","0.051949","707.07M","3.41%"
"Nov 18, 2022","0.050431","0.050081","0.050999","0.050081","559.53M","0.83%"
"Nov 17, 2022","0.050016","0.049980","0.050429","0.048876","764.34M","0.09%"
"Nov 16, 2022","0.049972","0.050727","0.051476","0.049508","873.51M","-1.49%"
"Nov 15, 2022","0.050729","0.050125","0.051782","0.049421","1.03B","1.21%"
"Nov 14, 2022","0.050124","0.050840","0.052615","0.045401","2.67B","-1.41%"
"Nov 13, 2022","0.050840","0.054976","0.056300","0.050390","1.29B","-7.52%"
"Nov 12, 2022","0.054971","0.056000","0.056044","0.052927","789.89M","-1.72%"
"Nov 11, 2022","0.055934","0.057806","0.058028","0.054162","1.14B","-3.24%"
"Nov 10, 2022","0.057810","0.053467","0.061616","0.052478","3.39B","8.10%"
"Nov 09, 2022","0.053479","0.058702","0.065423","0.052868","3.46B","-8.90%"
"Nov 08, 2022","0.058702","0.062263","0.063088","0.056339","1.55B","-5.72%"
"Nov 07, 2022","0.062263","0.062704","0.062990","0.061801","468.06M","-0.71%"
"Nov 06, 2022","0.062711","0.063620","0.065350","0.062557","557.17M","-1.43%"
"Nov 05, 2022","0.063620","0.063819","0.064762","0.063326","516.68M","-0.31%"
"Nov 04, 2022","0.063819","0.061717","0.063819","0.061510","523.69M","3.41%"
"Nov 03, 2022","0.061717","0.061561","0.062468","0.061432","475.54M","0.25%"
"Nov 02, 2022","0.061562","0.062780","0.063064","0.061416","589.56M","-1.94%"
"Nov 01, 2022","0.062780","0.063258","0.063428","0.062550","372.07M","-0.76%"
"Oct 31, 2022","0.063259","0.063093","0.063390","0.062404","547.70M","0.26%"
"Oct 30, 2022","0.063093","0.064283","0.064797","0.062921","467.38M","-1.85%"
"Oct 29, 2022","0.064285","0.063552","0.064479","0.063452","589.99M","1.15%"
"Oct 28, 2022","0.063552","0.062960","0.063760","0.062630","479.09M","0.94%"
"Oct 27, 2022","0.062961","0.063410","0.064151","0.062731","586.64M","-0.71%"
"Oct 26, 2022","0.063411","0.062350","0.063776","0.062289","589.40M","1.70%"
"Oct 25, 2022","0.062350","0.061312","0.062883","0.061134","490.83M","1.69%"
"Oct 24, 2022","0.061312","0.061877","0.062011","0.061231","396.19M","-0.91%"
"Oct 23, 2022","0.061878","0.061588","0.062005","0.061078","376.40M","0.47%"
"Oct 22, 2022","0.061588","0.061679","0.061989","0.061171","302.94M","-0.15%"
"Oct 21, 2022","0.061678","0.062149","0.062940","0.060746","557.75M","-0.78%"
"Oct 20, 2022","0.062162","0.061739","0.062669","0.061479","480.70M","0.68%"
"Oct 19, 2022","0.061740","0.062183","0.063158","0.061709","750.43M","-0.71%"
"Oct 18, 2022","0.062183","0.062653","0.062989","0.061709","579.64M","-0.75%"
"Oct 17, 2022","0.062653","0.061858","0.063024","0.061642","601.91M","1.28%"
"Oct 16, 2022","0.061860","0.061742","0.062049","0.061200","430.25M","0.19%"
"Oct 15, 2022","0.061742","0.063989","0.065101","0.061731","889.40M","-3.51%"
"Oct 14, 2022","0.063988","0.060990","0.065349","0.060738","1.49B","4.91%"
"Oct 13, 2022","0.060992","0.061724","0.062271","0.059423","898.91M","-1.19%"
"Oct 12, 2022","0.061724","0.061663","0.064467","0.061170","972.38M","0.10%"
"Oct 11, 2022","0.061663","0.062738","0.062738","0.061207","673.02M","-1.71%"
"Oct 10, 2022","0.062738","0.062360","0.065112","0.062300","1.29B","0.60%"
"Oct 09, 2022","0.062363","0.062045","0.062791","0.061536","266.19M","0.52%"
"Oct 08, 2022","0.062040","0.062511","0.062745","0.061803","346.84M","-0.74%"
"Oct 07, 2022","0.062502","0.062772","0.063291","0.062029","455.95M","-0.42%"
"Oct 06, 2022","0.062765","0.062439","0.063192","0.061893","643.51M","0.52%"
"Oct 05, 2022","0.062439","0.062360","0.062712","0.061943","444.25M","0.13%"
"Oct 04, 2022","0.062360","0.061369","0.062474","0.061062","511.09M","1.61%"
"Oct 03, 2022","0.061370","0.060932","0.061480","0.060740","552.02M","0.77%"
"Oct 02, 2022","0.060900","0.060499","0.061974","0.060387","759.74M","0.66%"
"Oct 01, 2022","0.060499","0.061012","0.061470","0.060083","498.90M","-0.84%"
"Sep 30, 2022","0.061012","0.061002","0.062299","0.060250","897.94M","0.02%"
"Sep 29, 2022","0.061002","0.059538","0.062000","0.059337","817.78M","2.46%"
"Sep 28, 2022","0.059538","0.059389","0.059902","0.058380","611.72M","0.25%"
"Sep 27, 2022","0.059389","0.059584","0.060880","0.059018","588.20M","-0.32%"
"Sep 26, 2022","0.059578","0.059709","0.059892","0.058983","631.31M","-0.22%"
"Sep 25, 2022","0.059709","0.059844","0.060292","0.059454","335.45M","-0.23%"
"Sep 24, 2022","0.059844","0.060430","0.060933","0.059579","463.15M","-0.97%"
"Sep 23, 2022","0.060431","0.060214","0.061162","0.059263","619.00M","0.32%"
"Sep 22, 2022","0.060236","0.059040","0.060454","0.058719","604.65M","2.03%"
"Sep 21, 2022","0.059040","0.059776","0.061243","0.058706","826.75M","-1.23%"
"Sep 20, 2022","0.059776","0.060285","0.060651","0.059436","587.59M","-0.84%"
"Sep 19, 2022","0.060285","0.060789","0.061220","0.059331","727.62M","-0.83%"
"Sep 18, 2022","0.060789","0.062281","0.062649","0.060779","451.60M","-2.40%"
"Sep 17, 2022","0.062281","0.061322","0.062360","0.061313","315.61M","1.56%"
"Sep 16, 2022","0.061322","0.061307","0.061621","0.060577","532.84M","0.01%"
"Sep 15, 2022","0.061314","0.061599","0.061965","0.060590","646.54M","-0.46%"
"Sep 14, 2022","0.061596","0.060677","0.061739","0.060570","542.01M","1.53%"
"Sep 13, 2022","0.060670","0.063859","0.063957","0.060657","735.34M","-4.99%"
"Sep 12, 2022","0.063859","0.064185","0.064751","0.063113","666.10M","-0.39%"
"Sep 11, 2022","0.064111","0.064744","0.064982","0.063495","459.48M","-0.98%"
"Sep 10, 2022","0.064745","0.063439","0.064755","0.062999","586.62M","2.05%"
"Sep 09, 2022","0.063441","0.061261","0.063683","0.061171","710.42M","3.56%"
"Sep 08, 2022","0.061261","0.061800","0.061937","0.060080","763.77M","-0.87%"
"Sep 07, 2022","0.061800","0.060695","0.061931","0.060080","521.57M","1.82%"
"Sep 06, 2022","0.060692","0.062954","0.064051","0.060523","777.33M","-3.59%"
"Sep 05, 2022","0.062955","0.063519","0.063665","0.062450","480.23M","-0.89%"
"Sep 04, 2022","0.063519","0.063114","0.063655","0.062506","339.26M","0.64%"
"Sep 03, 2022","0.063114","0.062605","0.063153","0.062388","270.28M","0.81%"
"Sep 02, 2022","0.062604","0.063279","0.063587","0.062310","500.34M","-1.07%"
"Sep 01, 2022","0.063279","0.063398","0.063719","0.062114","529.75M","-0.19%"
"Aug 31, 2022","0.063397","0.064708","0.065522","0.063181","577.38M","-2.02%"
"Aug 30, 2022","0.064707","0.063373","0.066730","0.062879","1.28B","2.11%"
"Aug 29, 2022","0.063373","0.061412","0.063454","0.060958","550.23M","3.19%"
"Aug 28, 2022","0.061412","0.062892","0.063162","0.061376","362.05M","-2.35%"
"Aug 27, 2022","0.062891","0.061578","0.063009","0.061147","507.11M","2.13%"
"Aug 26, 2022","0.061579","0.065507","0.065641","0.061452","918.60M","-6.00%"
"Aug 25, 2022","0.065509","0.064812","0.065763","0.064727","394.77M","1.08%"
"Aug 24, 2022","0.064812","0.066334","0.066408","0.064743","543.52M","-2.21%"
"Aug 23, 2022","0.066278","0.065642","0.066789","0.064899","718.91M","0.97%"
"Aug 22, 2022","0.065642","0.065900","0.066272","0.064547","463.61M","-0.38%"
"Aug 21, 2022","0.065896","0.065782","0.066350","0.064566","441.56M","0.17%"
"Aug 20, 2022","0.065782","0.064055","0.065861","0.064027","462.65M","2.70%"
"Aug 19, 2022","0.064055","0.067380","0.067392","0.063920","854.02M","-4.93%"
"Aug 18, 2022","0.067379","0.068320","0.068589","0.067377","506.93M","-1.37%"
"Aug 17, 2022","0.068315","0.069743","0.070951","0.067962","612.00M","-2.05%"
"Aug 16, 2022","0.069743","0.068872","0.070531","0.068360","540.22M","1.26%"
"Aug 15, 2022","0.068871","0.070360","0.071171","0.068259","631.46M","-2.12%"
"Aug 14, 2022","0.070361","0.069967","0.072334","0.069505","689.56M","0.61%"
"Aug 13, 2022","0.069934","0.070458","0.071212","0.069594","502.98M","-0.74%"
"Aug 12, 2022","0.070458","0.070342","0.070731","0.069355","438.28M","0.16%"
"Aug 11, 2022","0.070345","0.070372","0.071133","0.070008","520.07M","-0.04%"
"Aug 10, 2022","0.070372","0.068399","0.070405","0.067916","499.36M","2.89%"
"Aug 09, 2022","0.068399","0.070116","0.070980","0.068265","543.40M","-2.45%"
"Aug 08, 2022","0.070116","0.069622","0.071046","0.069555","419.42M","0.71%"
"Aug 07, 2022","0.069618","0.069458","0.070288","0.069127","307.05M","0.23%"
"Aug 06, 2022","0.069459","0.069894","0.070604","0.069297","332.09M","-0.63%"
"Aug 05, 2022","0.069902","0.068885","0.070121","0.068167","483.21M","1.48%"
"Aug 04, 2022","0.068885","0.067810","0.069570","0.067592","564.76M","1.59%"
"Aug 03, 2022","0.067809","0.068303","0.069234","0.067294","557.37M","-0.73%"
"Aug 02, 2022","0.068310","0.069860","0.070460","0.067788","866.87M","-2.23%"
"Aug 01, 2022","0.069869","0.068874","0.071487","0.068347","739.55M","1.44%"
"Jul 31, 2022","0.068874","0.069083","0.070809","0.068651","550.18M","-0.30%"
"Jul 30, 2022","0.069083","0.069216","0.071285","0.068979","683.39M","-0.18%"
"Jul 29, 2022","0.069206","0.069702","0.071806","0.068347","1.03B","-0.72%"
"Jul 28, 2022","0.069707","0.068661","0.070420","0.067527","868.23M","1.52%"
"Jul 27, 2022","0.068661","0.065371","0.068719","0.065057","866.29M","5.03%"
"Jul 26, 2022","0.065370","0.063649","0.065408","0.063012","687.25M","2.70%"
"Jul 25, 2022","0.063649","0.066835","0.066994","0.063649","886.34M","-4.85%"
"Jul 24, 2022","0.066890","0.066971","0.067787","0.066700","611.81M","-0.12%"
"Jul 23, 2022","0.066971","0.066997","0.067885","0.066005","622.50M","-0.05%"
"Jul 22, 2022","0.067004","0.068034","0.069056","0.066628","676.27M","-1.51%"
"Jul 21, 2022","0.068035","0.067515","0.068251","0.066422","812.15M","0.77%"
"Jul 20, 2022","0.067515","0.069121","0.070311","0.067263","1.13B","-2.32%"
"Jul 19, 2022","0.069122","0.068962","0.069761","0.067668","1.19B","0.23%"
"Jul 18, 2022","0.068963","0.067422","0.070764","0.067280","1.21B","2.29%"
"Jul 17, 2022","0.067422","0.068925","0.069345","0.067369","704.90M","-2.18%"
"Jul 16, 2022","0.068925","0.067022","0.069352","0.066100","727.87M","2.84%"
"Jul 15, 2022","0.067020","0.066774","0.067927","0.066528","675.12M","0.38%"
"Jul 14, 2022","0.066769","0.066251","0.067481","0.065018","823.22M","0.78%"
"Jul 13, 2022","0.066252","0.064611","0.066313","0.063745","1.04B","2.54%"
"Jul 12, 2022","0.064610","0.064726","0.065766","0.064438","754.98M","-0.18%"
"Jul 11, 2022","0.064725","0.067623","0.067740","0.064529","761.41M","-4.28%"
"Jul 10, 2022","0.067622","0.069794","0.070076","0.067239","622.72M","-3.11%"
"Jul 09, 2022","0.069791","0.069041","0.071431","0.068982","675.18M","1.08%"
"Jul 08, 2022","0.069043","0.068623","0.069761","0.067685","879.85M","0.50%"
"Jul 07, 2022","0.068698","0.067549","0.068847","0.066194","799.76M","1.70%"
"Jul 06, 2022","0.067548","0.068151","0.068562","0.066800","772.41M","-0.88%"
"Jul 05, 2022","0.068151","0.067317","0.069070","0.066608","1.03B","1.24%"
"Jul 04, 2022","0.067317","0.066308","0.067618","0.065485","932.27M","1.52%"
"Jul 03, 2022","0.066308","0.064742","0.066427","0.062526","900.13M","2.42%"
"Jul 02, 2022","0.064741","0.065105","0.065479","0.064364","574.28M","-0.56%"
"Jul 01, 2022","0.065105","0.064743","0.066355","0.064170","1.29B","0.59%"
"Jun 30, 2022","0.064724","0.064890","0.065956","0.062063","1.36B","-0.25%"
"Jun 29, 2022","0.064883","0.065894","0.066613","0.064089","1.07B","-1.53%"
"Jun 28, 2022","0.065894","0.067035","0.068271","0.065203","1.52B","-1.60%"
"Jun 27, 2022","0.066968","0.065013","0.070227","0.064928","1.68B","3.00%"
"Jun 26, 2022","0.065014","0.064810","0.065881","0.064068","742.22M","0.31%"
"Jun 25, 2022","0.064811","0.065864","0.066295","0.063670","768.76M","-1.60%"
"Jun 24, 2022","0.065864","0.063772","0.066661","0.063611","1.19B","3.28%"
"Jun 23, 2022","0.063772","0.063079","0.064571","0.061963","930.20M","1.10%"
"Jun 22, 2022","0.063081","0.064928","0.065756","0.063020","1.06B","-2.85%"
"Jun 21, 2022","0.064928","0.061108","0.066749","0.060972","1.68B","6.25%"
"Jun 20, 2022","0.061108","0.061318","0.062104","0.059470","1.37B","-0.34%"
"Jun 19, 2022","0.061318","0.060901","0.062910","0.058537","2.32B","0.68%"
"Jun 18, 2022","0.060901","0.059860","0.063015","0.057162","3.09B","1.74%"
"Jun 17, 2022","0.059858","0.059232","0.063120","0.058732","2.11B","1.06%"
"Jun 16, 2022","0.059231","0.063018","0.065550","0.058407","3.33B","-6.01%"
"Jun 15, 2022","0.063018","0.055595","0.063927","0.047094","10.84B","13.35%"
"Jun 14, 2022","0.055595","0.063873","0.064792","0.052243","6.60B","-12.96%"
"Jun 13, 2022","0.063871","0.076379","0.076659","0.060951","7.32B","-16.03%"
"Jun 12, 2022","0.076062","0.076180","0.078570","0.074229","1.90B","-0.15%"
"Jun 11, 2022","0.076180","0.078928","0.080322","0.074857","1.35B","-3.48%"
"Jun 10, 2022","0.078928","0.080990","0.081594","0.078866","1.08B","-2.55%"
"Jun 09, 2022","0.080989","0.080643","0.081910","0.080071","764.77M","0.43%"
"Jun 08, 2022","0.080643","0.081855","0.082628","0.079614","1.08B","-1.45%"
"Jun 07, 2022","0.081833","0.081609","0.083088","0.078950","1.33B","0.27%"
"Jun 06, 2022","0.081609","0.081506","0.084837","0.081090","1.11B","0.15%"
"Jun 05, 2022","0.081488","0.080441","0.082615","0.079209","822.58M","1.33%"
"Jun 04, 2022","0.080415","0.081126","0.081339","0.076477","1.72B","-0.88%"
"Jun 03, 2022","0.081129","0.084364","0.086178","0.080481","1.34B","-3.84%"
"Jun 02, 2022","0.084366","0.083561","0.085635","0.081118","1.79B","1.10%"
"Jun 01, 2022","0.083446","0.084375","0.091315","0.082146","3.78B","-1.10%"
"May 31, 2022","0.084371","0.083232","0.084433","0.079414","1.76B","1.37%"
"May 30, 2022","0.083232","0.080548","0.084384","0.080201","1.50B","3.31%"
"May 29, 2022","0.080568","0.081189","0.082266","0.078210","1.02B","-0.75%"
"May 28, 2022","0.081175","0.080763","0.082595","0.078995","1.14B","0.52%"
"May 27, 2022","0.080757","0.082262","0.083629","0.078419","2.55B","-1.82%"
"May 26, 2022","0.082253","0.084749","0.086328","0.078998","3.66B","-2.96%"
"May 25, 2022","0.084758","0.080647","0.087132","0.080069","2.03B","5.10%"
"May 24, 2022","0.080648","0.076167","0.082857","0.076001","2.73B","5.88%"
"May 23, 2022","0.076166","0.078162","0.082484","0.075834","2.22B","-2.55%"
"May 22, 2022","0.078161","0.074044","0.078566","0.073629","1.05B","5.56%"
"May 21, 2022","0.074044","0.071283","0.075766","0.070493","1.02B","3.87%"
"May 20, 2022","0.071283","0.073515","0.075037","0.069973","1.48B","-3.02%"
"May 19, 2022","0.073502","0.070995","0.074912","0.070098","1.44B","3.53%"
"May 18, 2022","0.070994","0.072251","0.072824","0.069449","1.27B","-1.74%"
"May 17, 2022","0.072251","0.069130","0.073837","0.068944","1.43B","4.52%"
"May 16, 2022","0.069127","0.072414","0.072419","0.067212","1.56B","-4.55%"
"May 15, 2022","0.072418","0.072411","0.072531","0.067812","1.78B","0.01%"
"May 14, 2022","0.072409","0.074280","0.076077","0.070719","2.03B","-2.52%"
"May 13, 2022","0.074281","0.067213","0.076451","0.066613","3.50B","10.53%"
"May 12, 2022","0.067203","0.074783","0.079437","0.065827","6.67B","-10.14%"
"May 11, 2022","0.074783","0.076911","0.084101","0.063101","10.74B","-2.77%"
"May 10, 2022","0.076910","0.072611","0.082312","0.071489","6.10B","5.95%"
"May 09, 2022","0.072594","0.087876","0.087967","0.072216","7.97B","-17.40%"
"May 08, 2022","0.087887","0.083367","0.092404","0.080413","6.24B","5.42%"
"May 07, 2022","0.083364","0.086289","0.088166","0.080083","6.40B","-3.39%"
"May 06, 2022","0.086290","0.074501","0.087986","0.072745","7.67B","15.82%"
"May 05, 2022","0.074506","0.086288","0.089502","0.072948","6.97B","-13.66%"
"May 04, 2022","0.086296","0.072672","0.086762","0.070043","7.14B","18.75%"
"May 03, 2022","0.072672","0.068941","0.074992","0.068220","4.58B","5.41%"
"May 02, 2022","0.068941","0.070837","0.073477","0.064633","4.22B","-2.68%"
"May 01, 2022","0.070841","0.062670","0.071654","0.061779","4.69B","13.03%"
"Apr 30, 2022","0.062672","0.063574","0.065236","0.061927","2.46B","-1.41%"
"Apr 29, 2022","0.063567","0.063715","0.069886","0.062742","3.77B","-0.23%"
"Apr 28, 2022","0.063714","0.063184","0.064067","0.062521","1.33B","0.84%"
"Apr 27, 2022","0.063184","0.061914","0.063668","0.061740","1.40B","2.05%"
"Apr 26, 2022","0.061914","0.065276","0.065614","0.061633","1.52B","-5.15%"
"Apr 25, 2022","0.065274","0.065668","0.065748","0.061800","1.82B","-0.60%"
"Apr 24, 2022","0.065668","0.067559","0.067883","0.064707","1.52B","-2.80%"
"Apr 23, 2022","0.067559","0.066599","0.069222","0.066540","1.97B","1.44%"
"Apr 22, 2022","0.066599","0.071076","0.072381","0.066401","4.91B","-6.30%"
"Apr 21, 2022","0.071073","0.062597","0.074613","0.060646","10.57B","13.53%"
"Apr 20, 2022","0.062604","0.063103","0.063432","0.061826","2.19B","-0.79%"
"Apr 19, 2022","0.063100","0.061471","0.063609","0.061139","2.14B","2.64%"
"Apr 18, 2022","0.061479","0.060090","0.061653","0.058877","2.54B","2.31%"
"Apr 17, 2022","0.060091","0.061859","0.062874","0.059921","1.57B","-2.84%"
"Apr 16, 2022","0.061844","0.061789","0.062248","0.060968","1.39B","0.06%"
"Apr 15, 2022","0.061810","0.060131","0.062220","0.059856","1.73B","2.79%"
"Apr 14, 2022","0.060133","0.061502","0.062025","0.059405","2.07B","-2.22%"
"Apr 13, 2022","0.061497","0.059907","0.061523","0.059349","1.68B","2.72%"
"Apr 12, 2022","0.059869","0.058226","0.060404","0.057925","2.25B","2.83%"
"Apr 11, 2022","0.058221","0.062360","0.062525","0.057766","2.48B","-6.64%"
"Apr 10, 2022","0.062363","0.063932","0.064271","0.062218","1.72B","-2.44%"
"Apr 09, 2022","0.063925","0.062610","0.064016","0.062268","1.90B","2.13%"
"Apr 08, 2022","0.062595","0.064327","0.065185","0.062138","2.06B","-2.75%"
"Apr 07, 2022","0.064366","0.063067","0.064784","0.062655","2.51B","2.06%"
"Apr 06, 2022","0.063070","0.069285","0.069308","0.063004","2.99B","-8.97%"
"Apr 05, 2022","0.069288","0.070701","0.071755","0.069235","2.01B","-2.00%"
"Apr 04, 2022","0.070704","0.073093","0.073106","0.068823","2.10B","-3.24%"
"Apr 03, 2022","0.073072","0.073205","0.073702","0.072088","1.46B","-0.15%"
"Apr 02, 2022","0.073181","0.074948","0.076413","0.072894","2.29B","-2.35%"
"Apr 01, 2022","0.074941","0.073910","0.075091","0.071392","2.84B","1.39%"
"Mar 31, 2022","0.073916","0.073361","0.079513","0.073339","5.59B","0.86%"
"Mar 30, 2022","0.073288","0.069373","0.074411","0.067479","4.56B","5.64%"
"Mar 29, 2022","0.069372","0.068893","0.072436","0.068374","2.77B","0.81%"
"Mar 28, 2022","0.068816","0.069032","0.071964","0.068564","3.35B","-0.32%"
"Mar 27, 2022","0.069039","0.066329","0.069472","0.065849","3.80B","4.09%"
"Mar 26, 2022","0.066323","0.064356","0.066350","0.063827","3.10B","3.00%"
"Mar 25, 2022","0.064389","0.065637","0.066619","0.063872","2.79B","-1.88%"
"Mar 24, 2022","0.065622","0.064321","0.065925","0.063810","2.85B","2.03%"
"Mar 23, 2022","0.064318","0.063434","0.064868","0.063178","2.63B","1.39%"
"Mar 22, 2022","0.063439","0.061771","0.063933","0.061621","3.05B","2.70%"
"Mar 21, 2022","0.061771","0.061543","0.061859","0.060761","2.96B","0.37%"
"Mar 20, 2022","0.061543","0.061905","0.062452","0.060833","2.97B","-0.58%"
"Mar 19, 2022","0.061905","0.061625","0.062180","0.061250","1.86B","0.46%"
"Mar 18, 2022","0.061620","0.060722","0.061829","0.059935","813.25M","1.48%"
"Mar 17, 2022","0.060720","0.061073","0.061124","0.060560","637.89M","-0.58%"
"Mar 16, 2022","0.061074","0.060492","0.061529","0.059478","1.01B","0.95%"
"Mar 15, 2022","0.060501","0.060068","0.060658","0.059388","777.18M","0.72%"
"Mar 14, 2022","0.060071","0.059301","0.060460","0.058911","877.33M","1.29%"
"Mar 13, 2022","0.059305","0.059666","0.060325","0.058928","907.66M","-0.60%"
"Mar 12, 2022","0.059661","0.060225","0.060719","0.059579","866.87M","-0.94%"
"Mar 11, 2022","0.060225","0.059886","0.060873","0.058932","1.29B","0.57%"
"Mar 10, 2022","0.059886","0.060776","0.060807","0.057858","1.51B","-1.47%"
"Mar 09, 2022","0.060776","0.060541","0.062629","0.060303","1.39B","0.39%"
"Mar 08, 2022","0.060541","0.058616","0.061068","0.058466","1.32B","3.28%"
"Mar 07, 2022","0.058618","0.058880","0.060515","0.057840","1.19B","-0.43%"
"Mar 06, 2022","0.058874","0.060382","0.060829","0.058671","914.45M","-2.50%"
"Mar 05, 2022","0.060381","0.058291","0.060846","0.057721","837.17M","3.59%"
"Mar 04, 2022","0.058291","0.059977","0.060207","0.057515","1.35B","-2.81%"
"Mar 03, 2022","0.059977","0.061519","0.061616","0.059161","2.15B","-2.50%"
"Mar 02, 2022","0.061514","0.062195","0.062900","0.060838","2.51B","-1.09%"
"Mar 01, 2022","0.062194","0.061771","0.062821","0.061030","2.47B","0.68%"
"Feb 28, 2022","0.061771","0.058057","0.062192","0.057468","2.65B","6.40%"
"Feb 27, 2022","0.058054","0.059594","0.060769","0.057451","2.70B","-2.58%"
"Feb 26, 2022","0.059594","0.059406","0.061601","0.058757","3.53B","0.34%"
"Feb 25, 2022","0.059394","0.061084","0.062793","0.055463","5.80B","-2.77%"
"Feb 24, 2022","0.061084","0.060799","0.061714","0.056137","4.82B","0.48%"
"Feb 23, 2022","0.060790","0.062648","0.063853","0.060776","2.97B","-2.93%"
"Feb 22, 2022","0.062625","0.059545","0.062743","0.059203","3.68B","5.19%"
"Feb 21, 2022","0.059532","0.061971","0.063698","0.059353","4.01B","-3.92%"
"Feb 20, 2022","0.061961","0.063479","0.063547","0.061084","3.13B","-2.34%"
"Feb 19, 2022","0.063446","0.063061","0.064386","0.062887","2.57B","0.60%"
"Feb 18, 2022","0.063069","0.062497","0.064040","0.062152","2.98B","0.92%"
"Feb 17, 2022","0.062492","0.066366","0.067095","0.062087","3.00B","-5.83%"
"Feb 16, 2022","0.066360","0.066839","0.066926","0.065505","2.27B","-0.71%"
"Feb 15, 2022","0.066836","0.064421","0.066990","0.064367","2.74B","3.75%"
"Feb 14, 2022","0.064421","0.064264","0.065422","0.063287","2.67B","0.25%"
"Feb 13, 2022","0.064262","0.063510","0.065003","0.063174","2.98B","1.22%"
"Feb 12, 2022","0.063490","0.063987","0.065067","0.062173","3.10B","-0.74%"
"Feb 11, 2022","0.063965","0.068486","0.068494","0.063386","3.42B","-6.61%"
"Feb 10, 2022","0.068496","0.069903","0.071635","0.068435","3.05B","-2.01%"
"Feb 09, 2022","0.069903","0.068055","0.070385","0.067418","2.34B","2.74%"
"Feb 08, 2022","0.068040","0.068519","0.070175","0.066781","3.36B","-0.68%"
"Feb 07, 2022","0.068504","0.066170","0.069329","0.065235","2.73B","3.53%"
"Feb 06, 2022","0.066167","0.064700","0.066301","0.064419","1.78B","2.27%"
"Feb 05, 2022","0.064700","0.064415","0.066222","0.063551","2.30B","0.43%"
"Feb 04, 2022","0.064425","0.059791","0.064528","0.059638","3.00B","7.79%"
"Feb 03, 2022","0.059771","0.058503","0.059771","0.058304","2.03B","2.17%"
"Feb 02, 2022","0.058503","0.059797","0.061526","0.058466","2.43B","-2.17%"
"Feb 01, 2022","0.059802","0.059050","0.060233","0.058847","1.90B","1.27%"
"Jan 31, 2022","0.059050","0.058640","0.059368","0.056687","2.07B","0.69%"
"Jan 30, 2022","0.058647","0.060334","0.060479","0.058230","2.01B","-2.77%"
"Jan 29, 2022","0.060320","0.057576","0.060370","0.057112","2.09B","4.76%"
"Jan 28, 2022","0.057581","0.056491","0.057663","0.055804","2.44B","1.93%"
"Jan 27, 2022","0.056490","0.056185","0.057139","0.054449","2.76B","0.55%"
"Jan 26, 2022","0.056180","0.055884","0.058862","0.055349","3.56B","0.54%"
"Jan 25, 2022","0.055879","0.055070","0.056094","0.053864","3.21B","1.48%"
"Jan 24, 2022","0.055066","0.057518","0.057548","0.050624","5.96B","-4.28%"
