"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 19, 2022","10.0204","10.1605","10.4199","9.7797","1.20M","-1.38%"
"Feb 18, 2022","10.1605","10.4084","10.6981","10.0506","1.64M","-2.39%"
"Feb 17, 2022","10.4092","11.2139","11.3783","10.2424","1.84M","-7.18%"
"Feb 16, 2022","11.2139","11.4695","11.5297","10.7914","1.79M","-2.23%"
"Feb 15, 2022","11.4695","10.6099","11.5208","10.6018","1.70M","8.08%"
"Feb 14, 2022","10.6118","10.3361","10.7013","10.1197","1.07M","2.66%"
"Feb 13, 2022","10.3365","10.6461","10.8333","10.2589","1.07M","-2.69%"
"Feb 12, 2022","10.6225","10.6593","10.9612","10.4178","1.28M","-0.34%"
"Feb 11, 2022","10.6592","11.4082","11.6583","10.3992","1.67M","-6.57%"
"Feb 10, 2022","11.4089","12.3225","12.3485","11.3712","2.99M","-7.41%"
"Feb 09, 2022","12.3225","11.9300","12.6379","11.6282","2.25M","3.29%"
"Feb 08, 2022","11.9300","12.3478","12.8995","11.5114","3.70M","-3.33%"
"Feb 07, 2022","12.3416","11.6788","12.5822","11.3886","4.39M","5.68%"
"Feb 06, 2022","11.6788","11.2494","11.7111","11.0427","1.81M","3.67%"
"Feb 05, 2022","11.2654","11.1893","11.9493","11.1219","3.04M","0.68%"
"Feb 04, 2022","11.1893","10.3894","11.1925","10.3291","3.06M","7.77%"
"Feb 03, 2022","10.3822","10.5181","10.5798","9.9767","1.88M","-1.22%"
"Feb 02, 2022","10.5101","11.1162","11.3584","10.4019","2.07M","-5.32%"
"Feb 01, 2022","11.1008","11.7701","11.8701","11.0560","2.20M","-5.69%"
"Jan 31, 2022","11.7708","10.8012","11.8811","10.3197","2.30M","8.98%"
"Jan 30, 2022","10.8012","11.1307","11.4348","10.6498","1.49M","-2.96%"
"Jan 29, 2022","11.1307","10.6675","11.2371","10.5763","1.87M","4.25%"
"Jan 28, 2022","10.6770","10.3065","10.7312","9.8639","1.87M","3.59%"
